id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_name,created_at,updated_at,latitude,longitude,private_latitude,private_longitude,coordinates_obscured,scientific_name,common_name
192787306,330bc5c7-d6ed-4499-8fd0-f1a0a9bed1d5,2023/11/29 2:39 PM,2023-11-29,2023-11-29 22:39:00 UTC,Pacific Time (US & Canada),,2023-12-02 04:57:12 UTC,2023-12-02 06:01:48 UTC,34.285558,-118.882041,,,false,Procyonidae,"Raccoons, Coatis, and Allies"
193749811,7bd44741-c393-4e86-9d6b-76254238c729,2023-12-11 15:56:12-08:00,2023-12-11,2023-12-11 23:56:12 UTC,Pacific Time (US & Canada),Heather,2023-12-11 23:57:35 UTC,2023-12-11 23:57:42 UTC,34.4188216667,-119.2831116667,,,false,Procyon lotor,Common Raccoon
194868012,95909b62-aa66-4c46-b0b5-974f6eddf6b1,2023-12-24 18:56:30,2023-12-24,2023-12-25 02:56:30 UTC,Pacific Time (US & Canada),Trent Barnhart,2023-12-26 05:16:35 UTC,2023-12-31 12:42:10 UTC,34.189309,-119.2188689,,,false,Procyon lotor,Common Raccoon
196480880,0b1151f5-aead-4015-a15f-4f737a01ad3a,2024-01-11 11:46:14-08:00,2024-01-11,2024-01-11 19:46:14 UTC,Pacific Time (US & Canada),,2024-01-13 04:21:30 UTC,2024-01-13 14:45:01 UTC,34.2144616667,-118.8328383333,,,false,Procyon lotor,Common Raccoon
197755982,d12d520d-9efe-4c85-a823-8685018ed8a5,2024-01-26 17:09:02,2024-01-26,2024-01-27 01:09:02 UTC,Pacific Time (US & Canada),Nathan sells,2024-01-28 03:00:27 UTC,2026-03-13 19:42:56 UTC,34.2796555556,-118.659125,,,false,Procyon lotor,Common Raccoon
198338265,f68d385c-08f0-42e3-9da1-8c2a9d9729df,2024-02-03 09:36:29-08:00,2024-02-03,2024-02-03 17:36:29 UTC,Pacific Time (US & Canada),,2024-02-03 23:21:10 UTC,2025-09-25 23:19:40 UTC,34.2788783333,-118.68338,,,false,Procyon lotor,Common Raccoon
198338454,b214a1b6-f36a-4b76-a3a1-f3f98170c536,2024-02-03 09:37:49-08:00,2024-02-03,2024-02-03 17:37:49 UTC,Pacific Time (US & Canada),,2024-02-03 23:22:49 UTC,2025-09-25 23:19:57 UTC,34.2746383333,-118.6747883333,,,false,Procyon lotor,Common Raccoon
198338502,cc0c163f-abdb-4b7b-9446-cfbedc222484,2024-02-03 09:33:48-08:00,2024-02-03,2024-02-03 17:33:48 UTC,Pacific Time (US & Canada),,2024-02-03 23:23:44 UTC,2025-09-25 23:20:14 UTC,34.2779383333,-118.6814716667,,,false,Procyon lotor,Common Raccoon
199476404,07e6f420-67f2-4353-8d3c-b614f645f3e0,2024-02-15 10:45:24-08:00,2024-02-15,2024-02-15 18:45:24 UTC,Pacific Time (US & Canada),"",2024-02-16 17:59:10 UTC,2025-04-05 05:11:41 UTC,34.3642833333,-119.3117533333,,,false,Procyon lotor,Common Raccoon
202114336,07b42220-9697-4efe-a727-7086df513115,2024-03-09 15:51:23-08:00,2024-03-09,2024-03-09 23:51:23 UTC,Pacific Time (US & Canada),Kat B,2024-03-12 01:21:46 UTC,2024-03-14 04:44:00 UTC,34.2392302456,-119.2621100447,,,false,Procyon lotor,Common Raccoon
202135165,69cf26be-e31c-42f9-86cd-914767c561c5,2024-03-11 23:29:17-07:00,2024-03-11,2024-03-12 06:29:17 UTC,Pacific Time (US & Canada),,2024-03-12 06:29:31 UTC,2024-03-15 18:42:09 UTC,34.2983570136,-118.8366560173,,,false,Procyon lotor,Common Raccoon
203830862,6db052f4-13bf-43c5-9575-c2deeb82a821,2011/07/23 5:12 PM,2011-07-23,2011-07-24 00:12:00 UTC,Pacific Time (US & Canada),"",2024-03-25 01:07:48 UTC,2024-03-27 00:26:11 UTC,34.418019445,-119.3406638883,,,false,Procyon lotor,Common Raccoon
204426526,dad036c8-9367-4899-acc5-71af41f8de20,2024-03-07 08:55:34-08:00,2024-03-07,2024-03-07 16:55:34 UTC,Pacific Time (US & Canada),Zoe Haines,2024-03-29 17:57:07 UTC,2024-03-29 18:13:57 UTC,34.187778,-118.889065,,,false,Procyon lotor,Common Raccoon
205203663,2600eeaf-f170-41b2-8591-00fa81db5f59,2024-04-03 00:15:06-07:00,2024-04-03,2024-04-03 07:15:06 UTC,Pacific Time (US & Canada),,2024-04-03 07:15:19 UTC,2024-05-17 14:31:04 UTC,34.2795697028,-118.6905159507,,,false,Procyon lotor,Common Raccoon
206192215,47084811-e5f3-4850-b156-af97be1d3aff,2024-04-06 11:00:13-07:00,2024-04-06,2024-04-06 18:00:13 UTC,Pacific Time (US & Canada),Kat B,2024-04-09 03:26:55 UTC,2024-04-11 19:08:13 UTC,34.2388469535,-119.2631857994,,,false,Procyon lotor,Common Raccoon
206813783,cf43620a-d200-43ae-beeb-b09074e6cee2,2024-04-12 10:58:06-07:00,2024-04-12,2024-04-12 17:58:06 UTC,Pacific Time (US & Canada),Alexander Jacobs,2024-04-12 17:59:20 UTC,2024-04-12 17:59:50 UTC,34.2919083333,-119.1982716667,,,false,Procyon lotor,Common Raccoon
207091059,2f1e2497-e581-4831-81e9-62717042c6b4,2024-04-13 09:57:21-07:00,2024-04-13,2024-04-13 16:57:21 UTC,Pacific Time (US & Canada),Peggy Wu,2024-04-14 02:32:09 UTC,2024-04-14 02:32:24 UTC,34.2257060213,-118.6158646277,,,true,Procyon lotor,Common Raccoon
207667536,dcbbefeb-4f4f-4c6f-a075-ba8ba5455a3f,2024-04-12 10:57:37-07:00,2024-04-12,2024-04-12 17:57:37 UTC,Pacific Time (US & Canada),Izabelle Ruehlman,2024-04-16 23:07:49 UTC,2024-04-16 23:07:54 UTC,34.2918783333,-119.1983333333,,,false,Procyonidae,"Raccoons, Coatis, and Allies"
207668151,dc8d871c-0331-41f3-9ae1-9836bb8aa12e,2024-04-12 10:57:37-07:00,2024-04-12,2024-04-12 17:57:37 UTC,Pacific Time (US & Canada),Izabelle Ruehlman,2024-04-16 23:11:22 UTC,2025-04-05 13:38:36 UTC,34.2918783333,-119.1983333333,,,false,Procyon lotor,Common Raccoon
208625085,36c3fd85-4125-48f6-834c-cd1a6d3e842f,2024-01-25 09:44:49,2024-01-25,2024-01-25 17:44:49 UTC,Pacific Time (US & Canada),Nicole,2024-04-22 01:44:13 UTC,2024-04-22 01:45:02 UTC,34.2394688997,-119.2645935,,,false,Procyon lotor,Common Raccoon
208625140,035c43a9-3aad-4936-8383-2297bbcae19a,2024-01-25 09:45:02,2024-01-25,2024-01-25 17:45:02 UTC,Pacific Time (US & Canada),Nicole,2024-04-22 01:44:35 UTC,2024-04-22 08:20:27 UTC,34.2394603997,-119.2645875,,,false,Procyon lotor,Common Raccoon
208948322,4670c39a-69a9-4d3e-9df4-249a5734a778,2024-04-23 11:19:08-07:00,2024-04-23,2024-04-23 18:19:08 UTC,Pacific Time (US & Canada),,2024-04-23 19:28:33 UTC,2024-04-24 15:21:59 UTC,34.39075,-118.9231033333,,,false,Procyon,Raccoons
208949185,f6cf7a6a-5c4b-446c-af5c-fe3d34549275,2024-04-23 12:13:28-07:00,2024-04-23,2024-04-23 19:13:28 UTC,Pacific Time (US & Canada),,2024-04-23 19:33:29 UTC,2024-04-23 19:33:39 UTC,34.3915166667,-118.9233083333,,,false,Procyon lotor,Common Raccoon
214886472,fd65ce2d-4b0e-4a0d-80a2-a0b1de11ac24,2024-04-29 14:24:49-07:00,2024-04-29,2024-04-29 21:24:49 UTC,Pacific Time (US & Canada),Jacob Chavez,2024-05-10 22:45:21 UTC,2024-05-11 09:01:37 UTC,34.3009033333,-118.8348916667,,,false,Procyon lotor,Common Raccoon
214888085,0c76a8ce-08ea-4287-a727-c4fbac4f28e6,2024-02-26 19:26:38-08:00,2024-02-26,2024-02-27 03:26:38 UTC,Pacific Time (US & Canada),Jacob Chavez,2024-05-10 22:54:51 UTC,2024-05-11 09:01:34 UTC,34.3004716667,-118.8345866667,,,false,Procyon lotor,Common Raccoon
221039839,f6ae13cf-c9f9-48ab-b6d0-5bfc68ccc69d,2024/06/06 5:15 AM,2024-06-06,2024-06-06 12:15:00 UTC,Pacific Time (US & Canada),Kassidy Wilkins,2024-06-07 05:35:51 UTC,2024-06-07 21:13:22 UTC,34.3398650027,-119.4158560983,,,false,Procyon lotor,Common Raccoon
221979873,99a149d9-2cbe-4802-8440-5cebbc10092f,2024-06-10 19:18:35-07:00,2024-06-10,2024-06-11 02:18:35 UTC,Pacific Time (US & Canada),Brandon Troth,2024-06-11 06:17:52 UTC,2025-07-04 18:03:51 UTC,34.3185083333,-118.7188333333,,,false,Procyon lotor,Common Raccoon
224893178,2301cae6-282f-4633-a066-cab2694c906a,2024-06-24 06:25:43,2024-06-24,2024-06-24 13:25:43 UTC,Pacific Time (US & Canada),Chris Mulligan,2024-06-24 15:07:03 UTC,2024-06-24 15:08:19 UTC,34.3202058997,-119.3785742,,,false,Procyon lotor,Common Raccoon
229842564,4381124c-12b3-478d-9a3f-313744e18a1a,2024-07-16 22:19:57-07:00,2024-07-16,2024-07-17 05:19:57 UTC,Pacific Time (US & Canada),Elk (she/he),2024-07-17 05:20:44 UTC,2024-07-17 11:19:24 UTC,34.2680124401,-118.6805171898,,,false,Procyon lotor,Common Raccoon
233425881,e7888956-393a-4a40-bba8-14071091204b,2024-07-09 10:36:17-07:00,2024-07-09,2024-07-09 17:36:17 UTC,Pacific Time (US & Canada),,2024-08-03 05:42:57 UTC,2025-01-23 06:24:41 UTC,34.4829416667,-119.1024471667,,,false,Bassariscus astutus,Ringtail
236109565,e8f4bba4-1fba-4c1f-8e65-5b1f868105a4,2024-07-24 11:15:06,2024-07-24,2024-07-24 18:15:06 UTC,Pacific Time (US & Canada),Zephyrus,2024-08-16 16:20:44 UTC,2024-08-16 16:44:36 UTC,34.2752517323,-118.9022277296,,,false,Procyon lotor,Common Raccoon
238712707,71be2cb5-442b-495b-af7f-fbb720305dfd,2024-08-29 19:22:57,2024-08-29,2024-08-30 02:22:57 UTC,Pacific Time (US & Canada),"",2024-08-30 03:28:18 UTC,2024-09-04 10:46:19 UTC,34.2894965709,-119.1668504477,,,false,Procyon lotor,Common Raccoon
239922915,64b81e07-0dda-4955-a72d-b29e1bd5b56b,2024-08-29 22:19:16,2024-08-29,2024-08-30 05:19:16 UTC,Pacific Time (US & Canada),,2024-09-05 06:30:44 UTC,2024-09-16 09:23:07 UTC,34.1327571075,-119.1986800613,,,true,Procyon lotor,Common Raccoon
241719675,0bdce618-e2ba-4974-ad81-f89a9b6e2d61,2024-09-14 07:01:30-07:00,2024-09-14,2024-09-14 14:01:30 UTC,Pacific Time (US & Canada),"",2024-09-14 20:16:32 UTC,2024-09-16 08:57:31 UTC,34.2739116667,-118.8001633333,,,false,Procyon lotor,Common Raccoon
242521292,193e95c8-c438-46d8-ba2d-371d913181aa,2024-09-17 10:57:29-07:00,2024-09-17,2024-09-17 17:57:29 UTC,Pacific Time (US & Canada),,2024-09-18 17:09:41 UTC,2024-09-19 05:35:52 UTC,34.213245,-118.8279033333,,,false,Procyon lotor,Common Raccoon
243174099,c8da4eab-5c48-442c-bf26-82d2bc0af42d,2024-09-21 10:37:03-07:00,2024-09-21,2024-09-21 17:37:03 UTC,Pacific Time (US & Canada),,2024-09-21 20:12:11 UTC,2024-09-21 21:50:14 UTC,34.3023533333,-118.8960033333,,,false,Procyon lotor,Common Raccoon
245683974,a9c0cbb1-ea7b-4cd8-bbcc-b44680a10a34,2024-09-30 11:38:34,2024-09-30,2024-09-30 18:38:34 UTC,Pacific Time (US & Canada),,2024-10-05 03:59:40 UTC,2025-04-23 18:34:27 UTC,34.2486729602,-119.2166863015,,,false,Procyon lotor,Common Raccoon
247682376,87fe47df-bdd2-4507-be7f-742c4dfd7043,2024-10-16 11:56:26,2024-10-16,2024-10-16 18:56:26 UTC,Pacific Time (US & Canada),GeHam,2024-10-16 21:53:26 UTC,2025-04-05 23:41:17 UTC,34.2784194444,-119.1598916667,,,false,Procyon lotor,Common Raccoon
248352954,59ee9e03-5541-446b-ad73-2363c5636054,2024-05-25 16:31:12-07:00,2024-05-25,2024-05-25 23:31:12 UTC,Pacific Time (US & Canada),Bela Macias,2024-10-20 21:58:41 UTC,2024-10-23 04:18:08 UTC,34.268213471,-118.6721976663,,,false,Procyon lotor,Common Raccoon
248501063,37875dd9-ed2d-44e6-9185-1f66a7d04624,2024-10-20 19:18:17-07:00,2024-10-20,2024-10-21 02:18:17 UTC,Pacific Time (US & Canada),,2024-10-21 20:04:56 UTC,2025-04-06 23:18:01 UTC,34.369125,-119.0588445,,,false,Procyon lotor,Common Raccoon
248635341,091372af-1154-4cde-b9d0-4fc77de3d5e4,2024-10-22 10:43:06,2024-10-22,2024-10-22 17:43:06 UTC,Pacific Time (US & Canada),Zephyrus,2024-10-22 18:43:14 UTC,2024-11-06 00:09:15 UTC,34.3015681646,-118.8364076614,,,false,Mammalia,Mammals
249440752,e5f7d7ca-b6ca-4a55-930b-3a4427ab4782,2024/10/27 6:40 PM,2024-10-27,2024-10-28 01:40:00 UTC,Pacific Time (US & Canada),,2024-10-28 02:51:31 UTC,2025-04-08 02:29:14 UTC,34.303188096,-118.6999422589,,,false,Procyon lotor,Common Raccoon
249954178,b40713d4-8b26-47de-b38e-4da8d1ca2523,2024-10-31 06:39:24,2024-10-31,2024-10-31 13:39:24 UTC,Pacific Time (US & Canada),,2024-11-01 01:32:08 UTC,2025-04-08 16:25:58 UTC,34.1873331044,-119.0814432084,,,true,Procyon lotor,Common Raccoon
251557575,e18a8b1d-b0bc-4d5d-b813-a562dec2cc1f,2024-11-13 06:37:23-08:00,2024-11-13,2024-11-13 14:37:23 UTC,Pacific Time (US & Canada),,2024-11-13 14:38:17 UTC,2024-11-13 16:06:07 UTC,34.2964216667,-119.1626971667,,,false,Procyon lotor,Common Raccoon
252089940,e4d26469-f843-4ae1-a327-12848ed4b589,2024-11-17 15:53:13-08:00,2024-11-17,2024-11-17 23:53:13 UTC,Pacific Time (US & Canada),Bela Macias,2024-11-17 23:53:54 UTC,2025-06-09 01:44:58 UTC,34.2768833333,-118.6784283333,,,false,Procyon lotor psora,California Raccoon
252294346,7bb7ce58-7a1f-4666-845b-929d2ea81b73,2024-11-17 11:42:43-08:00,2024-11-17,2024-11-17 19:42:43 UTC,Pacific Time (US & Canada),Jeff Young,2024-11-19 17:31:07 UTC,2025-04-12 09:17:06 UTC,34.2382916667,-119.2605366667,,,false,Procyon lotor,Common Raccoon
252785037,0c82ae14-4bdd-4221-83ca-9c122ee74617,2014/02/06 1:05 PM,2014-02-06,2014-02-06 21:05:00 UTC,Pacific Time (US & Canada),Jeff Stauffer,2024-11-23 22:50:35 UTC,2024-11-26 15:21:22 UTC,34.0624574372,-118.9650926946,,,false,Procyon lotor,Common Raccoon
252788947,40045522-8127-4fad-a0cf-6cb83d838acd,2012/10/17 11:02 PM,2012-10-17,2012-10-18 06:02:00 UTC,Pacific Time (US & Canada),Jeff Stauffer,2024-11-23 23:17:12 UTC,2024-11-26 15:21:15 UTC,34.060879857,-118.9655540345,,,false,Procyon lotor,Common Raccoon
252845267,44b90954-f266-4793-a2fb-cd2313888ffd,2024-11-24 00:15:51-08:00,2024-11-24,2024-11-24 08:15:51 UTC,Pacific Time (US & Canada),,2024-11-24 08:19:17 UTC,2025-06-09 01:44:51 UTC,34.2795111657,-118.6848858043,,,false,Procyon lotor,Common Raccoon
253331724,82970da2-aad1-47d9-94ba-f70a540f77b4,2024-10-12 08:23:00-07:00,2024-10-12,2024-10-12 15:23:00 UTC,Pacific Time (US & Canada),,2024-11-27 21:51:27 UTC,2025-08-29 12:01:08 UTC,34.302445,-118.8959366667,,,false,Procyon lotor,Common Raccoon
253981646,3abce5d0-de99-4ff7-b54c-e524f279919e,2024-12-02 19:25:43-08:00,2024-12-02,2024-12-03 03:25:43 UTC,Pacific Time (US & Canada),Daniela Bolanos,2024-12-03 08:31:06 UTC,2025-04-13 23:50:26 UTC,34.404225,-118.9159466667,,,false,Procyon lotor,Common Raccoon
254535763,90acbd7c-0936-4ce1-b444-70a72ad19704,2024-12-08 10:39:06-08:00,2024-12-08,2024-12-08 18:39:06 UTC,Pacific Time (US & Canada),Julia and Bryan @ XplorMor International Non-Profit,2024-12-08 18:40:51 UTC,2025-04-14 12:08:43 UTC,34.4002317341,-119.3092963774,,,false,Procyon lotor,Common Raccoon
255051242,ad6189b2-e78c-4f9f-b519-f39ec4029296,2024-05-28 16:15:00-07:00,2024-05-28,2024-05-28 23:15:00 UTC,Pacific Time (US & Canada),Kylie Rude,2024-12-14 06:44:28 UTC,2025-11-09 06:36:36 UTC,34.3654040647,-118.8184454754,,,true,Procyon lotor,Common Raccoon
256856805,ce86465f-261d-4649-8baf-7f3c46da250c,2018/11/03 12:50 PM,2018-11-03,2018-11-03 19:50:00 UTC,Pacific Time (US & Canada),Kim Cabrera,2024-12-31 06:53:23 UTC,2025-04-17 14:08:15 UTC,34.6880604306,-119.3589227544,,,false,Procyon lotor,Common Raccoon
257597434,b99c9af8-39ca-43e0-820b-ef60d45bef33,2025-01-06 07:13:45-08:00,2025-01-06,2025-01-06 15:13:45 UTC,Pacific Time (US & Canada),Ethan,2025-01-06 15:14:16 UTC,2025-04-11 09:02:33 UTC,34.2320345548,-119.0669276095,,,false,Procyon lotor,Common Raccoon
258299744,fe003b5d-6fbe-49d3-b5cc-0b7d3540f090,2025-01-12 12:52:48-08:00,2025-01-12,2025-01-12 20:52:48 UTC,Pacific Time (US & Canada),Andrea Adams-Morden,2025-01-12 20:56:00 UTC,2025-02-12 03:12:33 UTC,34.4727132556,-119.2532184975,,,false,Bassariscus astutus,Ringtail
258335803,350a16b7-5cda-4709-8ff5-0a4a736c1f6a,2018/11/03 3:03 PM,2018-11-03,2018-11-03 22:03:00 UTC,Pacific Time (US & Canada),Kim Cabrera,2025-01-13 03:25:38 UTC,2025-04-12 02:45:24 UTC,34.6885120885,-119.3591154343,,,false,Procyon lotor,Common Raccoon
259555044,f1ce4caf-e72a-40f5-a563-cbd19845435f,2025-01-25 10:24:12,2025-01-25,2025-01-25 18:24:12 UTC,Pacific Time (US & Canada),,2025-01-25 18:24:26 UTC,2025-03-23 08:15:43 UTC,34.31299841,-119.09758438,,,false,Procyon lotor,Common Raccoon
260104875,c04ba1ea-b51c-4d81-a61a-6b2089b3e3f3,2025/01/29 11:46 AM,2025-01-29,2025-01-29 19:46:00 UTC,Pacific Time (US & Canada),IsabellaT05,2025-01-31 00:08:13 UTC,2025-04-13 20:40:31 UTC,34.2991840443,-118.8344119366,,,false,Procyon lotor,Common Raccoon
260113398,1e9ffaab-d750-4b38-b611-bd39d2d468bd,2025-01-28 18:26:51-08:00,2025-01-28,2025-01-29 02:26:51 UTC,Pacific Time (US & Canada),Shredder,2025-01-31 02:09:48 UTC,2025-04-13 20:56:25 UTC,34.3018333333,-118.83567,,,false,Procyon lotor,Common Raccoon
260292796,f8e12cc9-261f-4485-86c5-8a046fec8452,2025-01-29 11:46:12-08:00,2025-01-29,2025-01-29 19:46:12 UTC,Pacific Time (US & Canada),,2025-02-01 19:44:21 UTC,2025-02-01 19:47:58 UTC,34.299605,-118.8348616667,,,false,Procyonidae,"Raccoons, Coatis, and Allies"
261192717,73d67aba-b332-4baf-9d12-b00139b12c3d,2025/02/08 3:51 PM,2025-02-08,2025-02-08 23:51:00 UTC,Pacific Time (US & Canada),,2025-02-10 00:38:25 UTC,2025-02-10 06:23:43 UTC,34.4441963889,-119.2733713889,,,false,Procyon lotor,Common Raccoon
261192722,2540a08c-7cdb-488d-8f89-a992b33fce96,2025/02/08 3:53 PM,2025-02-08,2025-02-08 23:53:00 UTC,Pacific Time (US & Canada),,2025-02-10 00:38:26 UTC,2025-02-12 03:06:45 UTC,34.4441413889,-119.2734,,,false,Procyon lotor,Common Raccoon
261575337,e8c550e2-5959-4326-998a-2906beda9f6c,2025-02-13 14:15:48-08:00,2025-02-13,2025-02-13 22:15:48 UTC,Pacific Time (US & Canada),,2025-02-13 22:36:05 UTC,2026-01-13 14:51:33 UTC,34.175724712,-118.9148795295,,,false,Procyon lotor,Common Raccoon
262210482,800dce9c-1c92-4523-a6fb-60ee66ffa905,2025-01-03 22:36:13,2025-01-03,2025-01-04 06:36:13 UTC,Pacific Time (US & Canada),Brynne Stevens,2025-02-19 01:57:02 UTC,2025-02-19 14:15:43 UTC,34.2741529344,-119.2337353528,,,false,Procyon lotor,Common Raccoon
262345952,5006dd2b-dc6b-49b4-9f2b-e27bf1858ca8,2025-02-16 17:00:00,2025-02-16,2025-02-17 01:00:00 UTC,Pacific Time (US & Canada),,2025-02-20 03:46:36 UTC,2025-04-16 11:28:58 UTC,34.1861083616,-119.1890458245,,,true,Procyon lotor,Common Raccoon
262631679,3f38aeae-df22-461f-ae6a-4dd69df7be6e,2025-02-21 15:05:06-08:00,2025-02-21,2025-02-21 23:05:06 UTC,Pacific Time (US & Canada),,2025-02-21 23:09:58 UTC,2025-02-22 04:29:39 UTC,34.1609448279,-119.0444316682,,,false,Procyon lotor,Common Raccoon
262722734,17cca38a-2b71-4e48-9cc7-1806c8d29ae9,2024/12/14 5:14 AM,2024-12-14,2024-12-14 13:14:00 UTC,Pacific Time (US & Canada),Jonathan Campos,2025-02-22 19:11:48 UTC,2025-04-16 22:01:35 UTC,34.3510855,-119.3040074,,,false,Procyon lotor,Common Raccoon
262727510,40f4daba-bba8-403e-9a45-66bfb25f0e3e,2024/12/14 5:14 AM,2024-12-14,2024-12-14 13:14:00 UTC,Pacific Time (US & Canada),Jonathan Campos,2025-02-22 19:52:38 UTC,2025-04-16 22:09:20 UTC,34.3510855,-119.3040074,,,false,Procyon lotor,Common Raccoon
262727548,2fd5425f-9567-44c6-b797-68a7b1ed1f80,2024/12/08 1:17 AM,2024-12-08,2024-12-08 09:17:00 UTC,Pacific Time (US & Canada),Jonathan Campos,2025-02-22 19:52:47 UTC,2025-04-16 22:09:22 UTC,34.3510855,-119.3040074,,,false,Procyon lotor,Common Raccoon
262773608,384a1c15-c15a-434c-a100-d449cd0bcf0d,2025-02-22 19:51:34,2025-02-22,2025-02-23 03:51:34 UTC,Pacific Time (US & Canada),Kelly Stevens,2025-02-23 04:04:00 UTC,2025-07-13 23:00:39 UTC,34.2740569986,-119.3382828857,,,true,Procyon lotor,Common Raccoon
263138333,f51aceca-662c-49b3-9b5d-121d961e1dbd,2025-01-17 18:31:39-08:00,2025-01-17,2025-01-18 02:31:39 UTC,Pacific Time (US & Canada),,2025-02-26 08:43:48 UTC,2025-07-12 18:56:01 UTC,34.2522048437,-118.6618844942,,,false,Procyon lotor,Common Raccoon
263195753,5b9a57e1-a309-40d0-b185-a044e6403af6,2025-02-25 19:27:55-08:00,2025-02-25,2025-02-26 03:27:55 UTC,Pacific Time (US & Canada),Katrina Nguyen,2025-02-26 20:58:02 UTC,2025-04-17 10:03:51 UTC,34.236305,-118.7887116667,,,false,Procyon lotor,Common Raccoon
263914904,0f4f8a36-13e2-4bce-b64d-75ec3645ecb4,2024-11-29 08:53:31-08:00,2024-11-29,2024-11-29 16:53:31 UTC,Pacific Time (US & Canada),Kat B,2025-03-04 22:18:48 UTC,2025-03-04 23:56:41 UTC,34.2380386178,-119.2624912339,,,false,Procyon lotor,Common Raccoon
264862980,3d9ae052-73a6-44bc-9397-18b6f8fb92ac,2025-01-24 11:21:19-07:00,2025-01-24,2025-01-24 18:21:19 UTC,Pacific Time (US & Canada),Kat B,2025-03-10 22:51:53 UTC,2025-03-10 22:51:59 UTC,34.238057252,-119.2633522148,,,false,Procyon lotor,Common Raccoon
265129174,3dcba2c3-4ba0-421c-93c8-142da258d166,2025-03-12 21:01:19,2025-03-12,2025-03-13 04:01:19 UTC,Pacific Time (US & Canada),Brandon Michl,2025-03-13 04:02:55 UTC,2026-03-13 18:18:56 UTC,34.22497,-119.0557966667,,,false,Procyon,Raccoons
265461426,8f4a4ad1-6742-4680-8a17-90fb61c0320e,2024-01-01 15:40:41-08:00,2024-01-01,2024-01-01 23:40:41 UTC,Pacific Time (US & Canada),,2025-03-15 21:38:27 UTC,2025-09-14 23:06:47 UTC,34.2780383333,-119.0810305,,,false,Procyon lotor,Common Raccoon
271859795,8052fb0e-903d-46bc-92e9-38d62b3613a9,2023-04-27 17:04:16-07:00,2023-04-27,2023-04-28 00:04:16 UTC,Pacific Time (US & Canada),Maria,2025-04-21 01:10:13 UTC,2025-04-21 19:23:01 UTC,34.4394388,-119.25449775,,,false,Procyon lotor,Common Raccoon
273603717,1ba64643-0c20-491d-8507-ff1ca385c42c,2025-04-21 18:41:59-07:00,2025-04-21,2025-04-22 01:41:59 UTC,Pacific Time (US & Canada),Riley Johnson,2025-04-26 05:07:37 UTC,2025-04-26 05:07:59 UTC,34.69667,-119.3214633333,,,false,Procyon lotor,Common Raccoon
274284805,1bb85bd6-f01c-4e3f-a499-ecb5bd15cbbe,2025-04-25 21:17:56-07:00,2025-04-25,2025-04-26 04:17:56 UTC,Pacific Time (US & Canada),ashley rasplicka,2025-04-27 00:58:36 UTC,2025-04-27 02:48:25 UTC,34.1610111667,-119.0446778333,,,false,Procyon lotor,Common Raccoon
279624214,5dd8933e-6d99-4d94-892d-6157b1fe3bdf,2025-05-08 21:04:26-07:00,2025-05-08,2025-05-09 04:04:26 UTC,Pacific Time (US & Canada),Yusra Allam Elhussini,2025-05-09 04:04:36 UTC,2025-06-09 01:26:19 UTC,34.2957387622,-118.7201867534,,,false,Procyon lotor,Common Raccoon
280453872,777a511e-8c52-46c6-ae52-5a24bd94a404,2025-05-11 21:42:48,2025-05-11,2025-05-12 04:42:48 UTC,Pacific Time (US & Canada),Kaida Fong,2025-05-12 04:52:54 UTC,2025-05-13 15:38:55 UTC,34.2635687199,-118.7680294365,,,false,Procyon lotor,Common Raccoon
287717858,32e1d971-71c8-4439-959d-e14b4bb8e2f8,2025-06-07 15:23:00-07:00,2025-06-07,2025-06-07 22:23:00 UTC,Pacific Time (US & Canada),,2025-06-07 22:34:59 UTC,2026-02-27 18:45:41 UTC,34.2657215294,-118.8813483107,,,false,Procyon lotor,Common Raccoon
288923061,2c9e8003-6409-4035-a0e9-3e35f360be52,2025-06-11 21:25:14,2025-06-11,2025-06-12 04:25:14 UTC,Pacific Time (US & Canada),GeHam,2025-06-12 04:31:36 UTC,2025-07-11 05:31:01 UTC,34.2757527778,-119.1562861111,,,false,Procyon lotor,Common Raccoon
291999696,69135be8-3928-451a-b5b3-24bd47c9538c,2025-06-22 11:01:16,2025-06-22,2025-06-22 18:01:16 UTC,Pacific Time (US & Canada),Andrea Adams-Morden,2025-06-23 04:12:40 UTC,2026-02-28 22:04:40 UTC,34.125296781,-119.1634422818,,,false,Procyon lotor,Common Raccoon
296387818,4d96214b-e804-4c65-ad85-1a83235e52a8,2025/06/29,2025-06-29,,Pacific Time (US & Canada),Venkat Sankar,2025-07-09 00:25:17 UTC,2025-12-21 01:18:47 UTC,34.576861,-119.257222,,,false,Bassariscus astutus,Ringtail
301608684,33fc95b1-5895-479d-97df-7ecb55275aaf,2025-07-26 21:44:27-07:00,2025-07-26,2025-07-27 04:44:27 UTC,Pacific Time (US & Canada),,2025-07-27 18:57:12 UTC,2025-08-17 19:58:09 UTC,34.2329189393,-118.8252992895,,,true,Procyon lotor,Common Raccoon
303213840,2d668dd2-2ad5-4400-aee9-e91db66753a6,2025/07/31 11:04 PM,2025-07-31,2025-08-01 06:04:00 UTC,Pacific Time (US & Canada),Kylie Rude,2025-08-02 19:35:12 UTC,2025-11-09 06:38:43 UTC,34.4668468902,-119.2909328364,,,true,Procyon lotor,Common Raccoon
