duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos,in_deg_start,out_deg_start,betweenness_start,closeness_start,pagerank_start,in_deg_end,out_deg_end,betweenness_end,closeness_end,pagerank_end,st_name,st_lat,st_lon,end_name,end_lat,end_lon,dist_km,avg_wind,precip,snow,snow_ground,max_temp,min_temp
71,3028,3028,30,2020,6,15,18,42,2020,6,15,19,53,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,4th & Bainbridge,39.94061,-75.14958,4th & Bainbridge,39.94061,-75.14958,0.0,10.51,0.0,0.0,0.0,77,58
15,3011,3108,30,2021,6,24,10,36,2021,6,24,10,51,0,0,1,0,0,1,3,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001,0.03164556962025317,0.028481012658227847,0.0012091570201425636,0.36427985399504387,0.0019079425257448347,0.07278481012658228,0.06645569620253164,0.004547390153278383,0.4116525704338612,0.0038863949094556137,,,,,,,,5.59,0.0,0.0,0.0,80,57
27,3124,3100,1,2022,8,16,18,2,2022,8,16,18,29,0,1,0,0,0,1,1,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.07278481012658228,0.10126582278481013,0.007099774928848825,0.39454952667658044,0.004253384383791642,0.13924050632911392,0.11708860759493671,0.0179144085027013,0.4296342739785541,0.01046312798753414,Race Street Pier,39.95367,-75.13956,Moyamensing & Tasker,39.92777,-75.15103,3.0414345738657826,7.61,0.0,0.0,0.0,85,64
8,3074,3029,30,2021,9,29,17,7,2021,9,29,17,15,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.09493670886075949,0.060126582278481014,0.006825603957319746,0.4135068612916714,0.005601009388552699,0.12025316455696203,0.11708860759493671,0.008850744481286003,0.42696987538023745,0.006629315993787854,44th & Walnut,39.95511,-75.20987,36th & Sansom,39.9538,-75.19479,1.293602080288455,9.17,0.0,0.0,0.0,70,54
22,3113,3054,30,2025,3,30,20,20,2025,3,30,20,42,0,0,1,0,0,1,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.00949367088607595,0.022151898734177215,7.922695380606927e-05,0.3247589264389778,0.00086406976681084,0.18037974683544303,0.15822784810126583,0.0316247012050513,0.473188263952325,0.009770751501475819,Philadelphia Zoo,39.97472,-75.19781,Rodin Museum,39.9625,-75.1742,2.4278813315233343,9.4,0.0,0.0,0.0,68,45
40,3052,3052,30,2025,1,29,15,42,2025,1,29,16,22,0,0,1,0,0,0,2,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,9th & Locust,39.94732,-75.15695,9th & Locust,39.94732,-75.15695,0.0,15.21,0.0,0.0,0.0,53,29
7,3101,3028,30,2022,6,21,15,59,2022,6,21,16,6,0,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.16455696202531644,0.13291139240506328,0.013794964578540032,0.45220947392488203,0.010133316716254991,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,11th & South,39.94295,-75.15955,4th & Bainbridge,39.94061,-75.14958,0.8889051686117194,5.59,0.01,0.0,0.0,81,63
7,3032,3101,30,2023,9,18,16,49,2023,9,18,16,56,1,0,1,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.16772151898734178,0.1550632911392405,0.012214966557181977,0.457467723621683,0.009400800842337884,0.16455696202531644,0.13291139240506328,0.013794964578540032,0.45220947392488203,0.010133316716254991,23rd & South,39.94527,-75.17971,11th & South,39.94295,-75.15955,1.7378920232483512,7.61,0.46,0.0,0.0,73,63
2,3254,3245,30,2025,10,7,17,17,2025,10,7,17,19,1,0,1,0,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.022151898734177215,0.028481012658227847,0.0010736845852509955,0.3481612763846437,0.0015596696722382799,0.05379746835443038,0.05379746835443038,0.007883979323315879,0.37829061761023786,0.0036546173375719775,16th & Montgomery,39.98091,-75.16065,Broad & Cecil B. Moore,39.97887,-75.15777,0.33417397319961145,11.41,0.0,0.0,0.0,82,64
5,3032,3203,365,2021,7,5,14,37,2021,7,5,14,42,0,0,0,1,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.16772151898734178,0.1550632911392405,0.012214966557181977,0.457467723621683,0.009400800842337884,0.10126582278481013,0.07911392405063292,0.004535135363295893,0.4122688167967862,0.005853091739573519,23rd & South,39.94527,-75.17971,18th & Christian,39.94077,-75.17227,0.8078832059816146,7.16,0.0,0.0,0.0,88,66
14,3187,3163,30,2022,9,21,19,20,2022,9,21,19,34,0,0,1,0,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.056962025316455694,0.05063291139240506,0.0019030542246925271,0.4008669135665985,0.0030596875965684476,0.14240506329113925,0.14556962025316456,0.016373377894817985,0.4463461420101347,0.008605294530108231,20th & Race,39.95725,-75.17232,25th & Locust,39.94974,-75.18097,1.1139908478948437,6.04,0.0,0.0,0.0,85,65
4,3007,3400,30,2025,7,20,14,45,2025,7,20,14,49,0,0,1,0,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.15822784810126583,0.1550632911392405,0.020120458705491343,0.4551992886285176,0.009989177586886774,0.022151898734177215,0.022151898734177215,0.0004327845948130157,0.34860198686107996,0.0016347949952322059,"11th & Pine, Kahn Park",39.94517,-75.15993,12th & Walnut,39.949,-75.16081,0.43243306370446605,6.26,0.0,0.0,0.0,91,76
5,3303,3336,365,2025,3,27,9,25,2025,3,27,9,30,0,0,0,1,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.03164556962025317,0.028481012658227847,0.001707580083361527,0.36188642525657444,0.0018826382026366267,0.0379746835443038,0.03164556962025317,0.0012736119570235555,0.3681758952142422,0.002054628754752658,41st & Chestnut,39.9559,-75.2053,36th & Filbert,39.95719,-75.19388,0.9838896409880801,10.74,0.0,0.0,0.0,54,33
13,3007,3052,365,2021,10,30,16,8,2021,10,30,16,21,0,0,0,1,0,1,5,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.15822784810126583,0.1550632911392405,0.020120458705491343,0.4551992886285176,0.009989177586886774,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,"11th & Pine, Kahn Park",39.94517,-75.15993,9th & Locust,39.94732,-75.15695,0.34883917256781477,6.93,0.09,0.0,0.0,67,55
2,3201,3201,30,2022,7,20,19,40,2022,7,20,19,42,0,0,1,0,0,0,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.09177215189873418,0.09177215189873418,0.0068672962290204954,0.4135068612916714,0.0048875196042543565,0.09177215189873418,0.09177215189873418,0.0068672962290204954,0.4135068612916714,0.0048875196042543565,16th & Arch,39.95523,-75.1662,16th & Arch,39.95523,-75.1662,0.0,8.28,0.0,0.0,0.0,96,77
6,3101,3185,30,2022,2,14,7,10,2022,2,14,7,16,0,0,1,0,0,1,0,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.16455696202531644,0.13291139240506328,0.013794964578540032,0.45220947392488203,0.010133316716254991,0.14556962025316456,0.16772151898734178,0.02293656230230265,0.44852698635220384,0.007535246487539324,11th & South,39.94295,-75.15955,11th & Market ,39.95169,-75.15888,0.9735205159947719,12.75,0.0,0.0,0.0,30,19
14,3255,3104,30,2023,8,29,14,13,2023,8,29,14,27,1,0,1,0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.0981012658227848,0.12658227848101267,0.01408273845209232,0.42565003032496623,0.005108164608261738,0.04113924050632911,0.0379746835443038,0.0025987472394405444,0.36188642525657444,0.0032274982066272497,Broad & Chestnut,39.95095,-75.16438,34th & Mantua,39.96664,-75.19209,2.936281476429992,6.71,0.0,0.0,0.0,80,70
3,3116,3054,30,2022,3,20,19,20,2022,3,20,19,23,0,0,1,0,0,1,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.10443037974683544,0.09493670886075949,0.008537678858261637,0.42499316299421785,0.005948412598191841,0.18037974683544303,0.15822784810126583,0.0316247012050513,0.473188263952325,0.009770751501475819,Barnes Foundation,39.96006,-75.17198,Rodin Museum,39.9625,-75.1742,0.33077422709357385,14.54,0.0,0.0,0.0,62,51
28,3041,3381,1,2025,8,8,22,53,2025,8,8,23,21,1,0,0,0,1,1,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.07278481012658228,0.060126582278481014,0.007169764847498786,0.39625261815863766,0.0037737122452548458,0.0189873417721519,0.006329113924050633,0.00015066458410234817,0.33021051513219807,0.0014529226386550812,"Girard Station, MFL",39.96849,-75.13546,48th & Baltimore,39.94845,-75.21807,7.3852196395642045,6.71,0.0,0.0,0.0,85,63
9,3051,3073,365,2025,6,3,11,57,2025,6,3,12,6,1,0,0,1,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.10759493670886076,0.0981012658227848,0.01204714584600589,0.4316544978373874,0.006489931288421815,0.08544303797468354,0.0981012658227848,0.013602823040960858,0.4104255881076798,0.005310120547711891,23rd & Fairmount,39.96744,-75.17507,9th & Spring Garden,39.96143,-75.15242,2.0427438145492713,5.59,0.0,0.0,0.0,82,57
10,3422,3119,365,2025,9,29,17,29,2025,9,29,17,39,1,0,0,1,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.006329113924050633,0.0031645569620253164,1.1780380225226518e-05,0.2795894107819829,0.0008256184644484866,0.03164556962025317,0.015822784810126583,0.00370427694956596,0.35489119796424373,0.0023218269998302224,JFK Blvd at Schuylkill Yards,39.95619,-75.18647,42nd & Lancaster,39.96674,-75.20799,2.1771885345855573,5.14,0.0,0.0,0.0,81,68
13,3261,3017,365,2025,7,16,18,15,2025,7,16,18,28,0,0,0,1,0,1,2,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.05063291139240506,0.060126582278481014,0.006269021462153451,0.3772542049592509,0.0033560396552563556,0.03164556962025317,0.04746835443037974,0.004296331616944915,0.35952424232409025,0.001942701336016084,2nd & Brown,39.96304,-75.14099,6th & Berks,39.98003,-75.14371,1.9033676992456827,8.05,0.12,0.0,0.0,91,76
9,3066,3038,365,2021,1,15,10,21,2021,1,15,10,30,0,0,0,1,0,1,4,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001,0.14556962025316456,0.14556962025316456,0.015047935056206956,0.45072924651432594,0.008075355559572124,0.08227848101265822,0.11392405063291139,0.008324614156132807,0.4043987806464804,0.00543657145325034,19th & Lombard,39.94561,-75.17348,The Children's Hospital of Philadelphia (CHOP),39.94781,-75.19409,1.7738832508506635,8.28,0.07,0.0,0.0,54,32
6,3037,3201,30,2022,6,15,23,39,2022,6,15,23,45,0,0,1,0,0,1,2,0,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378,0.11708860759493671,0.13291139240506328,0.018882651095998206,0.43575248357634994,0.0071824727322832935,0.09177215189873418,0.09177215189873418,0.0068672962290204954,0.4135068612916714,0.0048875196042543565,Pennsylvania Convention Center,39.95424,-75.16138,16th & Arch,39.95523,-75.1662,0.42533338132104503,5.14,0.0,0.0,0.0,89,66
42,3202,3106,365,2021,9,26,22,54,2021,9,26,23,36,0,0,0,1,0,1,6,1,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.10443037974683544,0.07278481012658228,0.009454843075851368,0.42433831990794013,0.007654204676123518,0.00949367088607595,0.015822784810126583,0.0001137458113587159,0.3251423490203697,0.0009997321841574154,,,,33rd & Dauphin,39.99179,-75.18637,,10.51,0.0,0.0,0.0,74,61
11,3004,3203,365,2020,5,15,13,34,2020,5,15,13,45,0,0,0,1,0,1,4,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.015822784810126583,0.03481012658227848,0.0003212200357803161,0.34253180301026515,0.0011206656315956023,0.10126582278481013,0.07911392405063292,0.004535135363295893,0.4122688167967862,0.005853091739573519,Municipal Services Building Plaza,39.95371,-75.16423,18th & Christian,39.94077,-75.17227,1.5937590904596148,13.2,0.06,0.0,0.0,85,62
9,3102,3296,30,2023,2,17,13,28,2023,2,17,13,37,1,0,1,0,0,1,4,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.1518987341772152,0.14873417721518986,0.025872229403671062,0.44707072990300833,0.008917551887409319,0.06329113924050633,0.08860759493670886,0.005441062846771859,0.39854641044899153,0.003808915021349196,"Pennsylvania & Fairmount, Perelman Building",39.96759,-75.17952,16th & Chestnut,39.95134,-75.16758,2.0737826019132917,14.76,0.63,0.0,0.0,62,36
9,3028,3068,30,2020,10,7,19,53,2020,10,7,20,2,0,0,1,0,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,0.09493670886075949,0.10759493670886076,0.008895864822137955,0.4043987806464804,0.005115871513637508,4th & Bainbridge,39.94061,-75.14958,Broad & Federal,39.93549,-75.16711,1.5993260370708482,13.87,0.0,0.0,0.0,79,58
10,3168,3204,30,2024,3,15,19,9,2024,3,15,19,19,0,0,1,0,0,1,4,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392,0.12658227848101267,0.12658227848101267,0.016198351672116956,0.44418640261331155,0.006556714645478426,0.09177215189873418,0.08544303797468354,0.005438739816348289,0.42303466915553484,0.0053770868118126714,,,,17th & Green,39.96437,-75.16582,,12.97,0.0,0.0,0.0,75,49
7,3061,3208,30,2022,11,9,5,15,2022,11,9,5,22,0,0,1,0,0,1,2,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0.14556962025316456,0.14873417721518986,0.017704778507158594,0.44707072990300833,0.008628831811203252,0.13291139240506328,0.16455696202531644,0.02011343665824036,0.43852797710231395,0.009291274395789166,,,,34th & Spruce,39.95048,-75.19324,,6.71,0.0,0.0,0.0,59,40
19,3114,3373,365,2024,9,3,18,36,2024,9,3,18,55,1,0,0,1,0,1,1,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.08544303797468354,0.11708860759493671,0.005143110468736612,0.4217390040126388,0.004293024771631863,0.04746835443037974,0.02531645569620253,0.004832960299213704,0.37985595809690087,0.003436649794981913,22nd & Federal,39.93775,-75.18012,11th & Wood,39.95817,-75.15668,3.0246014091171056,7.16,0.0,0.0,0.0,76,57
5,3015,3050,30,2021,4,17,23,41,2021,4,17,23,46,0,0,1,0,0,1,5,1,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378,0.08544303797468354,0.05379746835443038,0.004538153382563218,0.417899195174891,0.004519559987765217,0.056962025316455694,0.056962025316455694,0.002075935518074276,0.3934222423146474,0.0028411299973579523,"4th & Walnut, NPS",39.94735,-75.14886,,,,,9.62,0.0,0.0,0.0,58,44
2,3318,3037,30,2025,9,10,20,5,2025,9,10,20,7,1,0,1,0,0,1,2,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.08860759493670886,0.056962025316455694,0.004323358745402136,0.42630893130070147,0.004854222028766332,0.11708860759493671,0.13291139240506328,0.018882651095998206,0.43575248357634994,0.0071824727322832935,City Hall South,39.95182,-75.16395,Pennsylvania Convention Center,39.95424,-75.16138,0.34698600838063554,9.17,0.0,0.0,0.0,72,65
10,3006,3061,30,2021,11,24,16,46,2021,11,24,16,56,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.08227848101265822,0.0981012658227848,0.0072638567195225535,0.3991240139423959,0.0052304939925045,0.14556962025316456,0.14873417721518986,0.017704778507158594,0.44707072990300833,0.008628831811203252,40th & Spruce,39.9522,-75.20311,,,,,6.26,0.0,0.0,0.0,49,29
7,3062,3159,365,2024,4,23,11,45,2024,4,23,11,52,1,0,0,1,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.06329113924050633,0.056962025316455694,0.0047246679896394556,0.4002842581689726,0.0036560520469072293,0.08544303797468354,0.07278481012658228,0.00465623701215224,0.3979704763298456,0.00551476276965926,,,,38th & Spruce,39.95121,-75.19962,,7.16,0.0,0.0,0.0,69,40
29,3169,3245,30,2021,9,5,16,31,2021,9,5,17,0,0,0,1,0,0,1,6,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.10126582278481013,0.10126582278481013,0.010807317531897375,0.4104255881076798,0.005225845919042452,0.05379746835443038,0.05379746835443038,0.007883979323315879,0.37829061761023786,0.0036546173375719775,2nd & Race,39.95382,-75.14263,Broad & Cecil B. Moore,39.97887,-75.15777,3.069758760950776,6.04,0.04,0.0,0.0,76,63
14,3192,3078,30,2020,3,2,8,4,2020,3,2,8,18,1,0,1,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.012658227848101266,0.03481012658227848,0.0005672011038856558,0.3224772477988913,0.0012099830925007956,0.11392405063291139,0.10759493670886076,0.011394561885637323,0.4316544978373874,0.005886353619475592,,,,19th & Market,39.95355,-75.17192,,9.84,0.04,0.0,0.0,63,30
4,3340,3058,30,2024,8,7,18,35,2024,8,7,18,39,1,0,1,0,0,1,2,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.04430379746835443,0.04746835443037974,0.0030516149458176918,0.3900787105102736,0.002464374375048565,0.09493670886075949,0.12341772151898733,0.014400267409022647,0.4210941431502342,0.005750842106478506,27th & Pennsylvania,39.96906,-75.18169,,,,,10.07,0.23,0.0,0.0,82,68
14,3397,3022,30,2025,10,25,13,4,2025,10,25,13,18,1,0,1,0,0,1,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.00949367088607595,0.0189873417721519,1.068254034141951e-05,0.3310042904089581,0.0010378047139436202,0.18987341772151897,0.14556962025316456,0.025021295370292247,0.4551992886285176,0.01133969313949494,21st & Washington,39.93906,-75.17824,Amtrak 30th Street Station,39.95472,-75.18323,1.7925170720340524,5.59,0.0,0.0,0.0,62,44
18,3057,3113,1,2025,9,8,15,12,2025,9,8,15,30,1,1,0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.14240506329113925,0.1518987341772152,0.024906231969889718,0.44418640261331155,0.010796786482702155,0.00949367088607595,0.022151898734177215,7.922695380606927e-05,0.3247589264389778,0.00086406976681084,Philadelphia Museum of Art,39.96439,-75.17987,Philadelphia Zoo,39.97472,-75.19781,1.9122387734659667,6.71,0.0,0.0,0.0,77,56
3,3007,3010,365,2025,3,24,16,7,2025,3,24,16,10,1,0,0,1,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.15822784810126583,0.1550632911392405,0.020120458705491343,0.4551992886285176,0.009989177586886774,0.1930379746835443,0.20569620253164556,0.02909026878757735,0.4748199476211261,0.012977790839083578,"11th & Pine, Kahn Park",39.94517,-75.15993,15th & Spruce,39.94711,-75.16618,0.5748097181071937,8.72,0.51,0.0,0.0,54,40
