duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos
5,3244,3025,30,2021,8,22,16,41,2021,8,22,16,46,0,0,1,0,0,1,6,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
9,3054,3077,30,2022,7,6,19,51,2022,7,6,20,0,0,0,1,0,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
37,3335,3163,365,2026,3,21,14,9,2026,3,21,14,46,1,0,0,1,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
50,3024,3060,1,2024,10,26,14,40,2024,10,26,15,31,1,1,0,0,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
10,3304,3158,30,2024,10,8,16,38,2024,10,8,16,48,1,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
34,3210,3051,30,2023,3,3,11,3,2023,3,3,11,37,0,0,1,0,0,1,4,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
8,3124,3088,30,2021,8,11,21,52,2021,8,11,22,0,1,0,1,0,0,1,2,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
15,3073,3226,30,2024,7,1,20,28,2024,7,1,20,43,1,0,1,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
9,3169,3050,30,2020,8,25,9,33,2020,8,25,9,42,0,0,1,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
19,3021,3071,365,2023,2,2,18,50,2023,2,2,19,9,0,0,0,1,0,1,3,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
6,3295,3301,30,2026,3,11,18,3,2026,3,11,18,9,1,0,1,0,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
7,3359,3256,30,2026,3,12,7,18,2026,3,12,7,25,1,0,1,0,0,1,3,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
15,3059,3238,365,2023,6,20,8,37,2023,6,20,8,52,1,0,0,1,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
8,3397,3020,30,2025,11,19,11,42,2025,11,19,11,50,1,0,1,0,0,1,2,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
4,3201,3204,30,2026,1,22,12,49,2026,1,22,12,53,1,0,1,0,0,1,3,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
3,3206,3202,30,2020,12,22,18,50,2020,12,22,18,53,1,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
4,3383,3345,365,2025,10,24,16,2,2025,10,24,16,6,1,0,0,1,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
9,3010,3022,30,2024,10,8,16,14,2024,10,8,16,23,0,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
10,3028,3359,30,2025,11,12,15,44,2025,11,12,15,54,1,0,1,0,0,1,2,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
10,3116,3163,365,2024,5,25,15,35,2024,5,25,15,45,1,0,0,1,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
8,3069,3068,30,2021,12,1,18,10,2021,12,1,18,18,0,0,1,0,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
25,3324,3163,30,2025,7,27,10,30,2025,7,27,10,55,0,0,1,0,0,1,6,1,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
13,3010,3069,365,2022,12,17,11,41,2022,12,17,11,54,0,0,0,1,0,1,5,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
36,3310,3055,1,2024,4,4,10,17,2024,4,4,10,53,1,1,0,0,0,1,3,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
11,3010,3349,1,2025,6,29,1,18,2025,6,29,1,29,1,0,0,0,1,1,6,1,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387
5,3123,3200,30,2023,8,14,9,27,2023,8,14,9,32,1,0,1,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
10,3286,3051,30,2024,2,11,15,0,2024,2,11,15,10,1,0,1,0,0,1,6,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
40,3200,3123,30,2021,5,30,22,32,2021,5,30,23,12,1,0,1,0,0,1,6,1,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
35,3097,3034,30,2024,2,22,16,4,2024,2,22,16,39,0,0,1,0,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
8,3234,3064,30,2022,5,18,19,57,2022,5,18,20,5,1,0,1,0,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
10,3169,3037,30,2020,5,29,15,19,2020,5,29,15,29,0,0,1,0,0,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
7,3250,3047,1,2022,4,19,11,29,2022,4,19,11,36,1,1,0,0,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
4,3102,3116,365,2024,5,10,12,22,2024,5,10,12,26,1,0,0,1,0,1,4,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
18,3051,3066,365,2025,7,31,8,31,2025,7,31,8,48,0,0,0,1,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
8,3125,3150,1,2020,4,18,19,43,2020,4,18,19,51,0,1,0,0,0,1,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
6,3387,3008,30,2024,12,12,7,19,2024,12,12,7,25,1,0,1,0,0,1,3,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
18,3212,3252,30,2024,7,27,15,38,2024,7,27,15,56,0,0,1,0,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
11,3033,3066,365,2020,7,18,18,9,2020,7,18,18,20,0,0,0,1,0,1,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
4,3304,3052,365,2024,2,7,9,56,2024,2,7,10,0,1,0,0,1,0,1,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
6,3264,3028,30,2022,10,22,21,27,2022,10,22,21,33,0,0,1,0,0,1,5,1,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
4,3121,3120,30,2022,8,14,10,58,2022,8,14,11,2,1,0,1,0,0,1,6,1,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
12,3074,3161,30,2023,5,17,18,5,2023,5,17,18,17,0,0,1,0,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
11,3383,3026,30,2025,9,14,16,51,2025,9,14,17,2,1,0,1,0,0,1,6,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
5,3363,3238,365,2024,8,14,14,32,2024,8,14,14,37,0,0,0,1,0,1,2,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
6,3125,3295,30,2023,10,25,18,11,2023,10,25,18,17,1,0,1,0,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
17,3009,3114,30,2022,10,5,16,19,2022,10,5,16,36,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
20,3210,3018,30,2021,8,31,10,42,2021,8,31,11,2,1,0,1,0,0,1,1,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
15,3362,3248,30,2024,5,26,3,51,2024,5,26,4,6,1,0,1,0,0,1,6,1,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17
9,3160,3162,30,2020,9,15,8,32,2020,9,15,8,41,1,0,1,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
12,3116,3121,1,2021,8,14,14,16,2021,8,14,14,28,1,1,0,0,0,1,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
12,3045,3028,30,2021,11,6,15,41,2021,11,6,15,53,0,0,1,0,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
13,3028,3197,30,2022,10,25,15,9,2022,10,25,15,22,1,0,1,0,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
31,3185,3185,30,2020,8,20,15,34,2020,8,20,16,5,0,0,1,0,0,0,3,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
20,3200,3284,30,2023,7,18,11,17,2023,7,18,11,37,1,0,1,0,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
6,3359,3213,365,2025,4,24,17,43,2025,4,24,17,49,1,0,0,1,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
21,3244,3181,1,2021,8,7,16,1,2021,8,7,16,22,1,1,0,0,0,1,5,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
25,3034,3256,1,2025,3,8,9,55,2025,3,8,10,20,0,1,0,0,0,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
6,3054,3161,365,2025,6,2,6,45,2025,6,2,6,51,0,0,0,1,0,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
34,3101,3164,30,2020,8,23,19,52,2020,8,23,20,26,0,0,1,0,0,1,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
7,3382,3032,365,2024,8,13,11,43,2024,8,13,11,50,0,0,0,1,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
65,3024,3000,1,2021,6,21,12,3,2021,6,21,13,8,0,1,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
5,3038,3000,30,2024,7,3,17,5,2024,7,3,17,10,1,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
6,3062,3063,30,2024,4,16,16,43,2024,4,16,16,49,1,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
9,3201,3374,365,2024,12,8,13,32,2024,12,8,13,41,1,0,0,1,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
15,3054,3010,30,2020,9,20,17,1,2020,9,20,17,16,0,0,1,0,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
6,3165,3018,365,2022,1,13,4,47,2022,1,13,4,53,1,0,0,1,0,1,3,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
24,3099,3204,30,2020,12,11,21,6,2020,12,11,21,30,0,0,1,0,0,1,4,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
10,3360,3185,365,2024,5,1,7,44,2024,5,1,7,54,1,0,0,1,0,1,2,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
22,3065,3034,30,2020,10,21,16,43,2020,10,21,17,5,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
12,3007,3098,30,2023,5,18,22,45,2023,5,18,22,57,0,0,1,0,0,1,3,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
7,3061,3022,1,2022,7,25,17,47,2022,7,25,17,54,0,1,0,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
9,3063,3053,30,2023,4,12,19,54,2023,4,12,20,3,1,0,1,0,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
25,3209,3294,30,2024,9,10,18,51,2024,9,10,19,16,1,0,1,0,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
7,3075,3108,30,2022,6,2,4,41,2022,6,2,4,48,0,0,1,0,0,1,3,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
9,3006,3006,30,2023,10,6,22,47,2023,10,6,22,56,1,0,1,0,0,0,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
4,3066,3064,30,2023,5,14,12,45,2023,5,14,12,49,0,0,1,0,0,1,6,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
36,3054,3058,30,2020,6,1,12,55,2020,6,1,13,31,0,0,1,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
3,3295,3007,30,2023,3,9,12,8,2023,3,9,12,11,0,0,1,0,0,1,3,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
54,3028,3028,30,2024,4,28,18,0,2024,4,28,18,54,0,0,1,0,0,0,6,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
13,3295,3028,365,2023,6,15,16,23,2023,6,15,16,36,0,0,0,1,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
12,3051,3245,30,2023,5,1,11,36,2023,5,1,11,48,0,0,1,0,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
24,3256,3164,365,2025,3,25,18,17,2025,3,25,18,41,0,0,0,1,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
9,3058,3201,30,2023,8,29,9,44,2023,8,29,9,53,0,0,1,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
15,3190,3057,30,2022,9,18,7,17,2022,9,18,7,32,0,0,1,0,0,1,6,1,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
11,3272,3117,30,2022,5,27,5,52,2022,5,27,6,3,1,0,1,0,0,1,4,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387
16,3010,3209,365,2025,8,27,22,10,2025,8,27,22,26,1,0,0,1,0,1,2,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
30,3322,3203,30,2023,9,18,20,3,2023,9,18,20,33,1,0,1,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
2,3058,3051,365,2023,10,12,14,29,2023,10,12,14,31,1,0,0,1,0,1,3,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
6,3106,3120,30,2023,10,12,19,43,2023,10,12,19,49,1,0,1,0,0,1,3,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
16,3004,3077,30,2022,8,28,18,9,2022,8,28,18,25,0,0,1,0,0,1,6,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
2,3063,3066,365,2022,5,3,20,29,2022,5,3,20,31,0,0,0,1,0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
6,3033,3255,365,2023,8,3,17,11,2023,8,3,17,17,0,0,0,1,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
3,3006,3159,30,2021,9,21,20,46,2021,9,21,20,49,0,0,1,0,0,1,1,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
2,3166,3041,365,2023,5,28,13,51,2023,5,28,13,53,0,0,0,1,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
13,3043,3304,30,2023,10,11,17,46,2023,10,11,17,59,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
5,3101,3167,30,2022,6,13,14,0,2022,6,13,14,5,1,0,1,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
2,3238,3052,30,2022,9,23,18,10,2022,9,23,18,12,0,0,1,0,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
14,3055,3051,30,2023,1,12,14,8,2023,1,12,14,22,1,0,1,0,0,1,3,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
17,3120,3154,30,2021,8,31,16,24,2021,8,31,16,41,0,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
12,3066,3318,30,2025,4,29,16,25,2025,4,29,16,37,0,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
14,3265,3010,30,2022,10,27,8,52,2022,10,27,9,6,1,0,1,0,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
19,3021,3261,30,2023,7,11,17,28,2023,7,11,17,47,0,0,1,0,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
8,3020,3165,30,2025,11,20,13,27,2025,11,20,13,35,1,0,1,0,0,1,3,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
10,3017,3166,365,2021,9,17,18,44,2021,9,17,18,54,0,0,0,1,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
4,3346,3295,365,2024,6,4,19,7,2024,6,4,19,11,0,0,0,1,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
5,3259,3009,30,2022,10,12,13,52,2022,10,12,13,57,0,0,1,0,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
10,3114,3078,365,2022,8,25,8,53,2022,8,25,9,3,1,0,0,1,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
11,3210,3073,30,2021,9,8,9,7,2021,9,8,9,18,1,0,1,0,0,1,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
15,3154,3009,30,2021,9,22,21,40,2021,9,22,21,55,0,0,1,0,0,1,2,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
26,3021,3369,30,2025,8,28,17,51,2025,8,28,18,17,1,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
15,3169,3054,365,2022,6,8,19,55,2022,6,8,20,10,0,0,0,1,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
9,3037,3046,30,2023,7,9,14,20,2023,7,9,14,29,1,0,1,0,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
3,3012,3114,30,2022,9,1,19,23,2022,9,1,19,26,0,0,1,0,0,1,3,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
51,3005,3163,30,2021,5,2,14,54,2021,5,2,15,45,0,0,1,0,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
12,3026,3157,365,2022,4,30,17,9,2022,4,30,17,21,0,0,0,1,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
28,3347,3347,30,2023,10,3,11,36,2023,10,3,12,4,0,0,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
23,3009,3034,30,2021,9,14,19,54,2021,9,14,20,17,1,0,1,0,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
8,3359,3018,365,2025,10,20,14,11,2025,10,20,14,19,1,0,0,1,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
4,3005,3046,365,2024,4,18,18,15,2024,4,18,18,19,1,0,0,1,0,1,3,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
12,3154,3018,30,2022,5,31,10,36,2022,5,31,10,48,0,0,1,0,0,1,1,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
11,3012,3038,365,2024,2,12,7,2,2024,2,12,7,13,0,0,0,1,0,1,0,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
17,3068,3019,30,2023,12,20,16,38,2023,12,20,16,55,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
4,3360,3361,30,2026,1,8,15,11,2026,1,8,15,15,1,0,1,0,0,1,3,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
56,3265,3152,30,2025,1,26,13,55,2025,1,26,14,51,0,0,1,0,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
4,3035,3009,30,2023,12,11,19,48,2023,12,11,19,52,1,0,1,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
6,3341,3166,365,2025,11,28,13,2,2025,11,28,13,8,0,0,0,1,0,1,4,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
15,3334,3294,30,2025,8,29,19,32,2025,8,29,19,47,1,0,1,0,0,1,4,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
50,3055,3156,30,2024,10,29,16,33,2024,10,29,17,23,1,0,1,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
